$GPRMC,085259.086,V,,,,,0.00,0.00,021020,,,N*41
$GPRMC,090257.000,A,4539.2009,N,01348.3124,E,0.39,0.00,021020,,,A*66
$GPRMC,090732.087,V,,,,,0.00,0.00,021020,,,N*4C
$GPRMC,091259.090,V,,,,,0.00,0.00,021020,,,N*43
$GPRMC,092230.214,A,4539.2075,N,01348.3001,E,0.00,0.00,021020,,,A*65
$GPRMC,092239.747,A,4539.1827,N,01348.3190,E,0.72,318.46,021020,,,A*67
$GPRMC,093259.000,V,,,,,0.00,115.63,021020,,,N*48
$GPRMC,094056.000,V,,,,,0.00,0.00,021020,,,N*42
$GPRMC,094334.000,V,,,,,0.00,24.20,021020,,,N*71
$GPRMC,100204.000,A,4539.2077,N,01348.3377,E,0.56,0.00,021020,,,A*6C
$GPRMC,100919.088,V,,,,,0.00,0.00,021020,,,N*4C
$GPRMC,101238.088,V,,,,,0.00,0.00,021020,,,N*45
$GPRMC,101920.086,V,,,,,0.00,0.00,021020,,,N*49
$GPRMC,103238.000,V,,,,,0.00,218.23,021020,,,N*4D
$GPRMC,103601.306,V,,,,,0.14,341.85,021020,,,N*42
$GPRMC,104238.000,V,,,,,1.06,256.68,021020,,,N*48
$GPRMC,105230.205,A,4539.2370,N,01348.3672,E,1.27,234.67,021020,,,A*6E
$GPRMC,105248.000,A,4539.2341,N,01348.3453,E,1.72,43.69,021020,,,A*59
$GPRMC,110224.215,A,4539.2785,N,01348.3886,E,4.61,34.99,021020,,,A*51
$GPRMC,110950.000,V,,,,,0.83,353.63,021020,,,N*4B
$GPRMC,111303.000,V,,,,,0.00,0.00,021020,,,N*4D
$GPRMC,111924.216,A,4539.1987,N,01348.3150,E,0.00,0.00,021020,,,A*61
$GPRMC,113239.304,V,,,,,0.00,0.00,021020,,,N*40
$GPRMC,113600.086,V,,,,,0.00,0.00,021020,,,N*47
$GPRMC,114238.091,V,,,,,0.28,325.22,021020,,,N*47
$GPRMC,120238.097,V,,,,,0.00,0.00,021020,,,N*48
$GPRMC,120949.092,V,,,,,0.16,197.27,021020,,,N*4D
$GPRMC,121239.091,V,,,,,0.00,0.00,021020,,,N*4E
$GPRMC,121949.086,V,,,,,0.00,0.00,021020,,,N*44
$GPRMC,204104.000,A,4539.2072,N,01348.3108,E,0.31,0.00,031020,,,A*67
$GPRMC,205157.000,A,4539.2875,N,01348.3266,E,0.00,152.73,031020,,,A*64
$GPRMC,211238.000,V,,,,,0.00,188.95,031020,,,N*4B
$GPRMC,212226.000,A,4539.2003,N,01348.3119,E,1.40,285.76,031020,,,A*6C
$GPRMC,212247.000,A,4539.2175,N,01348.2357,E,3.37,290.36,031020,,,A*60
$GPRMC,214103.000,A,4539.2036,N,01348.3185,E,1.87,342.03,031020,,,A*6E
$GPRMC,220230.207,A,4539.2040,N,01348.3222,E,0.00,90.08,031020,,,A*59
$GPRMC,220709.822,A,4539.2064,N,01348.3091,E,0.14,0.00,031020,,,A*63
$GPRMC,221106.217,A,4539.2045,N,01348.3212,E,0.15,0.00,031020,,,A*6C
$GPRMC,221752.000,A,4539.2053,N,01348.3178,E,0.15,0.00,031020,,,A*67
$GPRMC,223104.000,A,4539.2037,N,01348.3230,E,0.08,0.00,031020,,,A*61
$GPRMC,223404.000,A,4539.2070,N,01348.3230,E,0.16,0.00,031020,,,A*68
$GPRMC,224238.000,V,,,,,0.00,0.00,031020,,,N*40
$GPRMC,230104.000,A,4539.2049,N,01348.3242,E,0.30,0.00,031020,,,A*64
$GPRMC,231104.000,A,4539.2091,N,01348.3136,E,0.21,0.00,031020,,,A*60
$GPRMC,231925.089,V,,,,,0.00,0.00,031020,,,N*42
$GPRMC,233239.000,V,,,,,0.00,0.00,031020,,,N*47
$GPRMC,233535.000,V,,,,,1.00,224.62,031020,,,N*4D
$GPRMC,234104.000,A,4539.2172,N,01348.3054,E,0.71,191.87,031020,,,A*6F
$GPRMC,235106.210,A,4539.2007,N,01348.2947,E,0.29,0.00,031020,,,A*6D
$GPRMC,235203.000,A,4539.2093,N,01348.2967,E,0.17,0.00,031020,,,A*6A
$GPRMC,000304.098,V,,,,,0.00,0.00,041020,,,N*4C
