$GPRMC,003051.000,A,4539.2060,N,01348.3153,E,0.18,0.00,041020,,,A*62
$GPRMC,004134.000,A,4539.2099,N,01348.3075,E,0.12,0.00,041020,,,A*6E
$GPRMC,004656.086,V,,,,,0.00,0.00,041020,,,N*45
$GPRMC,005847.000,A,4539.2028,N,01348.3131,E,0.42,90.33,041020,,,A*55
$GPRMC,010212.215,V,,,,,0.00,0.00,041020,,,N*4C
$GPRMC,011200.216,A,4539.2093,N,01348.3204,E,0.00,31.69,041020,,,A*5B
$GPRMC,011854.098,V,,,,,0.00,0.00,041020,,,N*42
$GPRMC,012212.091,V,,,,,130.39,307.34,041020,,,N*4B
$GPRMC,013214.000,V,,,,,0.00,200.88,041020,,,N*4D
$GPRMC,013535.000,V,,,,,0.00,170.22,041020,,,N*4D
$GPRMC,014212.000,V,,,,,0.00,182.89,041020,,,N*44
$GPRMC,015154.219,A,4539.2024,N,01348.3203,E,0.00,133.34,041020,,,A*62
$GPRMC,015853.092,V,,,,,0.00,0.00,041020,,,N*4B
$GPRMC,020104.000,A,4539.2000,N,01348.3146,E,0.69,207.11,041020,,,A*63
$GPRMC,020134.000,A,4539.2008,N,01348.3124,E,0.27,0.00,041020,,,A*63
$GPRMC,021213.090,V,,,,,0.00,0.00,041020,,,N*40
$GPRMC,021926.000,V,,,,,1.05,217.16,041020,,,N*43
$GPRMC,022214.310,V,,,,,0.00,0.00,041020,,,N*4F
$GPRMC,023213.093,V,,,,,0.00,0.00,041020,,,N*41
$GPRMC,023536.218,V,,,,,0.10,0.00,041020,,,N*41
$GPRMC,024213.086,V,,,,,0.00,0.00,041020,,,N*42
$GPRMC,025217.093,V,,,,,0.00,0.00,041020,,,N*43
$GPRMC,025854.093,V,,,,,0.00,0.00,041020,,,N*4E
$GPRMC,030212.078,V,,,,,0.00,0.00,041020,,,N*47
$GPRMC,031212.093,V,,,,,0.00,0.00,041020,,,N*43
$GPRMC,031713.873,A,4539.1701,N,01348.3314,E,0.43,0.00,041020,,,A*62
$GPRMC,032212.217,V,,,,,0.73,38.69,041020,,,N*7E
$GPRMC,032424.083,V,,,,,7.39,162.96,041020,,,N*45
