$METRECXR,1601796000,100420,072000,2020-10-04,09:20:00,00.000,34.561,0000.22,0000.50,00.21,02.11,000.0,008.03,00.000,0000.000,0000.00
$METRECXR,1601796600,100420,073000,2020-10-04,09:30:00,00.000,34.561,0000.22,0000.50,00.21,02.11,000.0,008.03,00.000,0000.000,0000.00
$METRECXR,1601798401,100420,080001,2020-10-04,10:00:01,00.000,34.561,0000.22,0000.50,00.21,02.11,000.0,008.03,00.000,0000.000,0000.00
$METRECXR,1601799001,100420,081001,2020-10-04,10:10:00,00.000,34.561,0000.22,0000.50,00.21,02.11,000.0,008.03,00.000,0000.000,0000.00
$METRECXR,1601799601,100420,082001,2020-10-04,10:20:01,00.000,34.561,0000.22,0000.50,00.21,02.11,000.0,008.03,00.000,0000.000,0000.00
$METRECXR,1601800200,100420,083000,2020-10-04,10:30:00,00.000,34.561,0000.22,0000.50,00.21,02.11,000.0,008.03,00.000,0000.000,0000.00
$METRECXR,1601800801,100420,084001,2020-10-04,10:40:00,00.000,34.561,0000.22,0000.50,00.21,02.11,000.0,008.03,00.000,0000.000,0000.00
$METRECXR,1601801802,100420,085642,2020-10-04,10:56:41,00.000,34.561,0000.22,0000.50,00.21,02.11,000.0,008.03,00.000,0000.000,0000.00
$METRECXR,1601802001,100420,090001,2020-10-04,11:00:00,00.000,34.561,0000.22,0000.50,00.21,02.11,000.0,008.03,00.000,0000.000,0000.00
$METRECXR,1601802601,100420,091001,2020-10-04,11:09:59,00.000,34.561,0000.22,0000.50,00.21,02.11,000.0,008.03,00.000,0000.000,0000.00
$METRECXR,1601803200,100420,092000,2020-10-04,11:19:59,00.000,34.561,0000.22,0000.50,00.21,02.11,000.0,008.03,00.000,0000.000,0000.00
$METRECXR,1601804401,100420,094001,2020-10-04,11:39:59,00.000,34.561,0000.22,0000.50,00.21,02.11,000.0,008.03,00.000,0000.000,0000.00
$METRECXR,1601805402,100420,095642,2020-10-04,11:56:40,00.000,34.561,0000.22,0000.50,00.21,02.11,000.0,008.03,00.000,0000.000,0000.00
$METRECXR,1601805601,100420,100001,2020-10-04,11:59:59,00.000,34.561,0000.22,0000.50,00.21,02.11,000.0,008.03,00.000,0000.000,0000.00
$METRECXR,1601806202,100420,101002,2020-10-04,12:09:59,00.000,34.561,0000.22,0000.50,00.21,02.11,000.0,008.03,00.000,0000.000,0000.00
$METRECXR,1601806800,100420,102000,2020-10-04,12:19:58,00.000,34.561,0000.22,0000.50,00.21,02.11,000.0,008.03,00.000,0000.000,0000.00
$METRECXR,1601808001,100420,104001,2020-10-04,12:39:58,00.000,34.561,0000.22,0000.50,00.21,02.11,000.0,008.03,00.000,0000.000,0000.00
$METRECXR,1601809002,100420,105642,2020-10-04,12:56:39,00.000,34.561,0000.22,0000.50,00.21,02.11,000.0,008.03,00.000,0000.000,0000.00
$METRECXR,1601809201,100420,110001,2020-10-04,12:59:57,00.000,34.561,0000.22,0000.50,00.21,02.11,000.0,008.03,00.000,0000.000,0000.00
$METRECXR,1601809801,100420,111001,2020-10-04,13:09:57,00.000,34.561,0000.22,0000.50,00.21,02.11,000.0,008.03,00.000,0000.000,0000.00
$METRECXR,1601810400,100420,112000,2020-10-04,13:19:57,00.000,34.561,0000.22,0000.50,00.21,02.11,000.0,008.03,00.000,0000.000,0000.00
$METRECXR,1601812800,100420,120000,2020-10-04,13:59:56,00.000,34.561,0000.22,0000.50,00.21,02.11,000.0,008.03,00.000,0000.000,0000.00
$METRECXR,1601813401,100420,121001,2020-10-04,14:09:57,00.000,34.561,0000.22,0000.50,00.21,02.11,000.0,008.03,00.000,0000.000,0000.00
$METRECXR,1601814001,100420,122001,2020-10-04,14:19:56,00.000,34.561,0000.22,0000.50,00.21,02.11,000.0,008.03,00.000,0000.000,0000.00
$METRECXR,1601814601,100420,123001,2020-10-04,14:29:56,00.000,34.561,0000.22,0000.50,00.21,02.11,000.0,008.03,00.000,0000.000,0000.00
$METRECXR,1601815200,100420,124000,2020-10-04,14:39:56,00.000,34.561,0000.22,0000.50,00.21,02.11,000.0,008.03,00.000,0000.000,0000.00
$METRECXR,1601816202,100420,125642,,0000.50,00.21,02.11,000.0,008.03,00.000,0000.000,0000.00
$METRECXR,1601816401,100420,130001,2020-10-04,14:59:56,00.000,34.561,0000.22,0000.50,00.21,02.11,000.0,008.03,00.000,0000.000,0000.00
$METRECXR,1601817001,100420,131001,2020-10-04,15:09:55,00.000,34.561,0000.22,0000.50,00.21,02.11,000.0,008.03,00.000,0000.000,0000.00
$METRECXR,1601817601,100420,132001,2020-10-04,15:19:55,00.000,34.561,0000.22,0000.50,00.21,02.11,000.0,008.03,00.000,0000.000,0000.00
$METRECXR,1601818801,100420,134001,2020-10-04,15:39:55,00.000,34.561,0000.22,0000.50,00.21,02.11,000.0,008.03,00.000,0000.000,0000.00
$METRECXR,1601819803,100420,135643,2020-10-04,15:56:37,00.000,34.561,0000.22,0000.50,00.21,02.11,000.0,008.03,00.000,0000.000,0000.00
$METRECXR,1601820001,100420,140001,2020-10-04,15:59:55,00.000,34.561,0000.22,0000.50,00.21,02.11,000.0,008.03,00.000,0000.000,0000.00
