$MSTAT,1601796000,100420,072000,4.1265,0.0435,22.4224,32.5436,3.2059,1.2144,3.3012,15284064
$MSTAT,1601796601,100420,073001,12.0667,0.1557,22.8042,39.3300,3.2046,1.2144,3.3153,15284064
$MSTAT,1601798400,100420,080000,12.0542,0.1951,23.5132,42.2967,3.2052,1.2144,3.3158,15284064
$MSTAT,1601799000,100420,081000,12.0686,0.1678,23.6381,42.5300,3.2049,1.2144,3.3160,15284032
$MSTAT,1601799601,100420,082001,12.0648,0.1743,23.7195,42.9182,3.2048,1.2144,3.3163,15284032
$MSTAT,1601800200,100420,083000,12.0668,0.1765,23.7791,42.6649,3.2054,1.2144,3.3167,15284032
$MSTAT,1601800801,100420,084001,12.0682,0.1760,23.8510,42.7427,3.2056,1.2144,3.3166,15284032
$MSTAT,1601801802,100420,085642,12.0678,0.1749,23.8948,42.7525,3.2053,1.2144,3.3164,15284032
$MSTAT,1601802000,100420,090000,12.0667,0.1776,23.9146,43.0603,3.2053,1.2144,3.3167,15284032
$MSTAT,1601802601,100420,091001,12.0726,0.1630,24.0101,42.8728,3.2055,1.2144,3.3166,15284032
$MSTAT,1601803200,100420,092000,12.0710,0.1708,24.0303,43.3621,3.2053,1.2144,3.3162,15284032
$MSTAT,1601804401,100420,094001,12.0683,0.1681,24.1353,43.0216,3.2053,1.2144,3.3159,15284032
$MSTAT,1601805402,100420,095642,12.0675,0.1687,24.1658,43.0845,3.2057,1.2144,3.3163,15284032
$MSTAT,1601805600,100420,100000,12.0657,0.1811,24.1647,43.4066,3.2053,1.2144,3.3167,15284032
$MSTAT,1601806201,100420,101001,12.0676,0.1724,24.1425,42.9131,3.2054,1.2144,3.3161,15284032
$MSTAT,1601806800,100420,102000,12.0670,0.1797,24.2913,43.4819,3.2056,1.2144,3.3161,15284032
$MSTAT,1601808000,100420,104000,12.0759,0.1530,24.3367,43.1011,3.2056,1.2144,3.3159,15284032
$MSTAT,1601809001,100420,105641,12.0786,0.1525,24.5168,43.3357,3.2062,1.2144,3.3167,15284032
$MSTAT,1601809201,100420,110001,12.0472,0.2003,24.5488,43.5149,3.2061,1.2144,3.3170,15284032
$MSTAT,1601809800,100420,111000,12.0653,0.1741,24.5215,43.3834,3.2056,1.2144,3.3161,15284032
$MSTAT,1601810401,100420,112001,12.0768,0.1601,24.6337,43.1188,3.2057,1.2144,3.3171,15284032
$MSTAT,1601812800,100420,120000,12.0628,0.1806,23.5080,41.2880,3.2063,1.2144,3.3164,15284032
$MSTAT,1601813400,100420,121000,12.0651,0.1768,24.0504,42.2253,3.2061,1.2144,3.3164,15284032
$MSTAT,1601814001,100420,122001,12.0723,0.1592,23.8153,41.6590,3.2060,1.2144,3.3161,15284032
$MSTAT,1601814600,100420,123000,12.0660,0.1895,24.0104,41.8076,3.2068,1.2144,3.3162,15284032
$MSTAT,1601815201,100420,124001,12.0764,0.1565,23.8677,41.7051,3.2064,1.2144,3.3163,15284032
$MSTAT,1601816202,100420,125642,12.0727,0.1622,24.0746,42.4623,3.2059,1.2144,3.3164,15284032
$MSTAT,1601816400,100420,130000,12.0688,0.1733,24.1586,42.5125,3.2059,1.2144,3.3167,15284032
$MSTAT,1601817001,100420,131001,12.0666,0.1735,24.1615,42.5811,3.2060,1.2144,3.3163,15284032
$MSTAT,1601817600,100420,132000,12.0638,0.1768,24.3603,43.0784,3.2064,1.2144,3.3166,15284032
$MSTAT,1601818801,100420,134001,12.0626,0.1784,24.3980,42.8214,3.2061,1.2144,3.3159,15284032
$MSTAT,1601819802,100420,135642,12.0684,0.1735,24.5004,42.7676,3.2062,1.2144,3.3163,15284032
$MSTAT,1601820001,100420,140001,12.0671,0.1727,24.4213,42.9905,3.2060,1.2144,3.3166,15284032
