$MSTAT,1601719800,100320,101000,12.0639,0.1770,22.4592,39.1164,3.2149,1.2144,3.3151,15284096
$MSTAT,1601720401,100320,102001,12.0728,0.1637,22.4354,34.1422,3.2154,1.2144,3.3131,15284064
$MSTAT,1601721000,100320,103000,12.0647,0.1844,22.5456,34.6073,3.2161,1.2144,3.3134,15284128
$MSTAT,1601721600,100320,104000,12.0679,0.1742,22.4800,34.0781,3.2157,1.2144,3.3132,15284128
$MSTAT,1601631020,100220,093020,12.0261,0.2521,22.6653,34.7868,3.2140,1.2144,3.3130,15284128
$MSTAT,1601631600,100220,094000,12.0673,0.1766,22.6348,35.1386,3.2153,1.2144,3.3133,15284128
$MSTAT,1601632201,100220,095001,12.0680,0.1706,22.8713,40.7718,3.2155,1.2144,3.3160,15284128
$MSTAT,1601632801,100220,100001,12.0509,0.2026,23.1420,41.1771,3.2148,1.2144,3.3154,15284128
$MSTAT,1601633400,100220,101000,12.0692,0.1764,23.2836,36.0796,3.2156,1.2144,3.3139,15284128
$MSTAT,1601634001,100220,102001,12.0652,0.1718,23.0692,35.5165,3.2156,1.2144,3.3134,15284128
$MSTAT,1601635201,100220,104001,12.0684,0.1728,23.3058,34.7234,3.2155,1.2144,3.3132,15284128
$MSTAT,1601635800,100220,105000,12.0671,0.1712,23.2102,35.4963,3.2155,1.2144,3.3130,15284128
$MSTAT,1601636399,100220,105959,12.0740,0.1637,23.3432,36.4115,3.2159,1.2144,3.3139,15284128
$MSTAT,1601636401,100220,110001,12.0499,0.2009,23.3538,36.4139,3.2159,1.2144,3.3129,15284128
$MSTAT,1601636999,100220,110959,12.0665,0.1769,23,#20,0.138,-0.312,-0.477
$MSTAT,1601637001,100220,111001,12.0702,0.1729,23.5023,36.9171,3.2154,1.2144,3.3143,15284128
$MSTAT,1601637600,100220,112000,12.0667,0.1717,23.4859,40.0914,3.2157,1.2144,3.3165,15284128
$MSTAT,1601638800,100220,114000,12.0677,0.1774,23.4209,35.6319,3.2155,1.2144,3.3133,15284128
$MSTAT,1601639401,100220,115001,12.0650,0.1726,23.3106,35.7968,3.2158,1.2144,3.3137,15284128
$MSTAT,1601640601,100220,121001,12.0666,0.1761,23.3276,36.1004,3.2154,1.2144,3.3134,15284128
$MSTAT,1601641200,100220,122000,12.0686,0.1737,23.3443,36.2352,3.2160,1.2144,3.3141,15284128
$MSTAT,1601757600,100320,204000,12.0644,0.1711,22.9521,40.0367,3.2010,1.2144,3.3159,15284160
$MSTAT,1601758200,100320,205000,12.0656,0.1849,23.6602,41.7620,3.2006,1.2144,3.3165,15284160
$MSTAT,1601759400,100320,211000,12.0703,0.1742,24.0844,36.2014,3.2012,1.2144,3.3138,15284128
$MSTAT,1601760000,100320,212000,12.0732,0.1678,23.9782,35.8662,3.2017,1.2144,3.3143,15284128
$MSTAT,1601761200,100320,214000,12.0692,0.1706,24.2559,42.3705,3.2015,1.2144,3.3163,15284128
$MSTAT,1601761800,100320,215000,12.0691,0.1736,24.3638,42.6212,3.2020,1.2144,3.3168,15284128
$MSTAT,1601762400,100320,220000,12.0557,0.1879,24.4179,42.6410,3.2021,1.2144,3.3168,15284128
$MSTAT,1601763000,100320,221000,12.0673,0.1757,24.3900,42.4670,3.2013,1.2144,3.3167,15284128
$MSTAT,1601763601,100320,222001,12.0752,0.1506,24.4838,42.2589,3.2017,1.2144,3.3164,15284128
$MSTAT,1601764800,100320,224000,12.0688,0.1714,24.4464,42.8083,3.2021,1.2144,3.3170,15284128
$MSTAT,1601765400,100320,225000,12.0670,0.1802,24.2567,36.6429,3.2024,1.2144,3.3144,15284128
$MSTAT,1601766000,100320,230000,12.0640,0.1795,24.3016,41.3701,3.2023,1.2144,3.3164,15284128
$MSTAT,1601766600,100320,231000,12.0683,0.1715,24.3074,36.5363,3.2024,1.2144,3.3137,15284128
$MSTAT,1601767200,100320,232000,12.0678,0.1712,24.3923,37.0992,3.2025,1.2144,3.3139,15284128
$MSTAT,1601768400,100320,234000,12.0664,0.1827,24.2009,41.9032,3.2023,1.2144,3.3162,15284128
$MSTAT,1601769001,100320,235001,12.0725,0.1649,24.3641,43.1049,3.2025,1.2144,3.3171,15284128
$MSTAT,1601769600,100420,000000,12.0513,0.1898,24.3140,36.4108,3.2004,1.2144,3.3124,15284096
